,Unnamed: 0,CODE_GENDER_M,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Occup2,OCCUPATION_TYPE_Occup3,OCCUPATION_TYPE_Occup4,OCCUPATION_TYPE_Occup5,OCCUPATION_TYPE_Occup6,ID,FLAG_OWN_CAR,FLAG_OWN_REALTY,AMT_INCOME_TOTAL,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,months_in_book,Cluster
3061,3061,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046374,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3062,3062,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046376,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3063,3063,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046377,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3064,3064,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046378,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3065,3065,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046379,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3066,3066,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046380,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3067,3067,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046381,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3068,3068,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046382,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3069,3069,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5046383,0,0,180000.0,-19558,-1904,0,0,0,2.0,164,1
3070,3070,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5088173,0,0,180000.0,-19629,-1897,1,1,0,1.0,66,1
3071,3071,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5088174,0,0,180000.0,-19629,-1897,1,1,0,1.0,66,1
3072,3072,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5088177,0,0,180000.0,-19629,-1897,1,1,0,1.0,66,1
3073,3073,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5088179,0,0,180000.0,-19629,-1897,1,1,0,1.0,66,1
3074,3074,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5088180,0,0,180000.0,-19629,-1897,1,1,0,1.0,66,1
3075,3075,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5088181,0,0,180000.0,-19629,-1897,1,1,0,1.0,66,1
3076,3076,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5095570,0,0,180000.0,-18355,-1954,1,0,0,2.0,33,1
3077,3077,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5118365,0,0,180000.0,-10456,-1953,1,0,0,2.0,151,1
3078,3078,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5118366,0,0,180000.0,-10456,-1953,1,0,0,2.0,151,1
3079,3079,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5118367,0,0,180000.0,-10456,-1953,1,0,0,2.0,151,1
3080,3080,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5118368,0,0,180000.0,-10456,-1953,1,0,0,2.0,151,1
3081,3081,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5118369,0,0,180000.0,-10456,-1953,1,0,0,2.0,151,1
3082,3082,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5118370,0,0,180000.0,-10456,-1953,1,0,0,2.0,151,1
3083,3083,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5118371,0,0,180000.0,-10456,-1953,1,0,0,2.0,151,1
3084,3084,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5100065,0,0,180000.0,-10456,-1953,1,0,0,2.0,151,1
3085,3085,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5099973,0,0,180000.0,-10218,-1740,0,1,0,2.0,155,1
3086,3086,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5099974,0,0,180000.0,-10218,-1740,0,1,0,2.0,155,1
3087,3087,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5099975,0,0,180000.0,-10218,-1740,0,1,0,2.0,155,1
3088,3088,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5099976,0,0,180000.0,-10218,-1740,0,1,0,2.0,155,1
3089,3089,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5099977,0,0,180000.0,-10218,-1740,0,1,0,2.0,155,1
3090,3090,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5116896,0,0,180000.0,-23354,-4448,0,0,0,2.0,38,1
3091,3091,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5112984,0,0,180000.0,-22326,-1230,0,1,0,2.0,14,1
3092,3092,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5105867,0,0,180000.0,-20450,-12995,0,0,0,2.0,20,1
3093,3093,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5105868,0,0,180000.0,-20450,-12995,0,0,0,2.0,20,1
3094,3094,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009151,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3095,3095,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009152,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3096,3096,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009153,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3097,3097,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009154,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3098,3098,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009155,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3099,3099,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009156,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3100,3100,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009157,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3101,3101,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009158,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3102,3102,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009159,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3103,3103,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009160,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3104,3104,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009161,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3105,3105,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5009162,0,0,180000.0,-19575,-2901,0,0,0,2.0,402,1
3106,3106,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142800,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3107,3107,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142801,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3108,3108,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142802,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3109,3109,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142803,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3110,3110,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142804,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3111,3111,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142805,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3112,3112,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142806,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3113,3113,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142807,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3114,3114,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142808,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3115,3115,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142809,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3116,3116,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5142810,0,0,180000.0,-18382,-4548,1,1,0,2.0,406,1
3117,3117,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5142635,0,0,180000.0,-18234,-2965,1,1,0,2.0,271,1
3118,3118,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5142636,0,0,180000.0,-18234,-2965,1,1,0,2.0,271,1
3119,3119,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5142638,0,0,180000.0,-18234,-2965,1,1,0,2.0,271,1
3120,3120,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5142639,0,0,180000.0,-18234,-2965,1,1,0,2.0,271,1
3121,3121,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5142640,0,0,180000.0,-18234,-2965,1,1,0,2.0,271,1
3122,3122,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5142641,0,0,180000.0,-18234,-2965,1,1,0,2.0,271,1
3123,3123,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5142642,0,0,180000.0,-18234,-2965,1,1,0,2.0,271,1
3124,3124,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5068130,0,1,180000.0,-18439,-2758,0,0,0,2.0,271,1
3125,3125,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5068132,0,1,180000.0,-18439,-2758,0,0,0,2.0,271,1
3126,3126,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5068133,0,1,180000.0,-18439,-2758,0,0,0,2.0,271,1
3127,3127,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5068134,0,1,180000.0,-18439,-2758,0,0,0,2.0,271,1
3128,3128,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054032,0,0,180000.0,-17701,-10773,0,0,0,2.0,26,1
3129,3129,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054033,0,0,180000.0,-17701,-10773,0,0,0,2.0,26,1
3130,3130,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054034,0,0,180000.0,-17701,-10773,0,0,0,2.0,26,1
3131,3131,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5054035,0,0,180000.0,-17701,-10773,0,0,0,2.0,26,1
3132,3132,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5087755,0,0,180000.0,-15280,-2475,0,0,0,2.0,26,1
3133,3133,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5087756,0,0,180000.0,-15280,-2475,0,0,0,2.0,26,1
3134,3134,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142102,0,0,180000.0,-10309,-1610,0,0,0,2.0,26,1
3135,3135,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142103,0,0,180000.0,-10309,-1610,0,0,0,2.0,26,1
3136,3136,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142104,0,0,180000.0,-10309,-1610,0,0,0,2.0,26,1
3137,3137,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142105,0,0,180000.0,-10309,-1610,0,0,0,2.0,26,1
3138,3138,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142106,0,0,180000.0,-10309,-1610,0,0,0,2.0,26,1
3139,3139,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142107,0,0,180000.0,-10309,-1610,0,0,0,2.0,26,1
3140,3140,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142108,0,0,180000.0,-10309,-1610,0,0,0,2.0,26,1
3141,3141,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5142109,0,0,180000.0,-10309,-1610,0,0,0,2.0,26,1
3142,3142,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5105577,0,0,180000.0,-12024,-210,1,1,0,2.0,3,1
3143,3143,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5028263,0,0,180000.0,-11444,-630,0,0,0,2.0,10,1
3144,3144,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5090977,0,0,180000.0,-13774,-2684,0,0,0,1.0,230,1
3145,3145,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5090978,0,0,180000.0,-13774,-2684,0,0,0,1.0,230,1
3146,3146,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5090979,0,0,180000.0,-13774,-2684,0,0,0,1.0,230,1
3147,3147,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5090980,0,0,180000.0,-13774,-2684,0,0,0,1.0,230,1
3148,3148,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5090981,0,0,180000.0,-13774,-2684,0,0,0,1.0,230,1
3149,3149,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5090982,0,0,180000.0,-13774,-2684,0,0,0,1.0,230,1
3150,3150,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5090983,0,0,180000.0,-13774,-2684,0,0,0,1.0,230,1
3151,3151,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5090984,0,0,180000.0,-13774,-2684,0,0,0,1.0,230,1
3152,3152,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5068721,0,0,180000.0,-14817,-1115,0,0,1,1.0,42,1
3153,3153,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5068722,0,0,180000.0,-14817,-1115,0,0,1,1.0,42,1
3154,3154,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5068723,0,0,180000.0,-14817,-1115,0,0,1,1.0,42,1
3155,3155,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5068724,0,0,180000.0,-14817,-1115,0,0,1,1.0,42,1
3156,3156,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5089361,0,0,180000.0,-11687,-978,1,0,0,1.0,52,1
3157,3157,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,5089362,0,0,180000.0,-11687,-978,1,0,0,1.0,52,1
3158,3158,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5052716,0,0,180000.0,-19047,-2454,0,0,0,1.0,55,1
3159,3159,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5052717,0,0,180000.0,-19047,-2454,0,0,0,1.0,55,1
3160,3160,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5052718,0,0,180000.0,-19047,-2454,0,0,0,1.0,55,1
3161,3161,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5068779,0,0,180000.0,-13396,-3853,1,1,0,1.0,51,1
3162,3162,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5068780,0,0,180000.0,-13396,-3853,1,1,0,1.0,51,1
3163,3163,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5068782,0,0,180000.0,-13396,-3853,1,1,0,1.0,51,1
3164,3164,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5068783,0,0,180000.0,-13396,-3853,1,1,0,1.0,51,1
3165,3165,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5068784,0,0,180000.0,-13396,-3853,1,1,0,1.0,51,1
3166,3166,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5143136,0,0,180000.0,-10274,-1170,0,0,0,1.0,14,1
3167,3167,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096142,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3168,3168,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096143,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3169,3169,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096144,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3170,3170,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096145,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3171,3171,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096146,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3172,3172,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096147,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3173,3173,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096148,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3174,3174,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096149,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3175,3175,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,5096150,0,0,180000.0,-10267,-2593,1,0,0,1.0,162,1
3176,3176,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5062560,0,0,180000.0,-24376,-4369,0,0,0,1.0,123,1
3177,3177,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5062561,0,0,180000.0,-24376,-4369,0,0,0,1.0,123,1
3178,3178,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5062562,0,0,180000.0,-24376,-4369,0,0,0,1.0,123,1
3179,3179,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5062563,0,0,180000.0,-24376,-4369,0,0,0,1.0,123,1
3180,3180,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5047975,0,0,180000.0,-21413,-461,0,0,0,1.0,57,1
3181,3181,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5047980,0,0,180000.0,-21413,-461,0,0,0,1.0,57,1
3182,3182,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5047981,0,0,180000.0,-21413,-461,0,0,0,1.0,57,1
3183,3183,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5028371,0,0,180000.0,-19868,-3278,0,0,0,1.0,154,1
3184,3184,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5028373,0,0,180000.0,-19868,-3278,0,0,0,1.0,154,1
3185,3185,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5028374,0,0,180000.0,-19868,-3278,0,0,0,1.0,154,1
3186,3186,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5028375,0,0,180000.0,-19868,-3278,0,0,0,1.0,154,1
3187,3187,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5028376,0,0,180000.0,-19868,-3278,0,0,0,1.0,154,1
3188,3188,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,5028377,0,0,180000.0,-19868,-3278,0,0,0,1.0,154,1
3189,3189,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096508,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3190,3190,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096509,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3191,3191,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096510,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3192,3192,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096511,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3193,3193,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096512,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3194,3194,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096514,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3195,3195,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096515,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3196,3196,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096516,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3197,3197,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096517,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3198,3198,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5096518,0,0,189000.0,-16395,-523,0,0,0,2.0,268,1
3199,3199,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5061569,0,0,189000.0,-18452,-137,0,0,0,2.0,165,1
3200,3200,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5061570,0,0,189000.0,-18452,-137,0,0,0,2.0,165,1
3201,3201,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5061571,0,0,189000.0,-18452,-137,0,0,0,2.0,165,1
3202,3202,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5061572,0,0,189000.0,-18452,-137,0,0,0,2.0,165,1
3203,3203,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5088496,0,0,189000.0,-20701,-1746,0,0,0,1.0,32,1
3204,3204,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5088498,0,0,189000.0,-20701,-1746,0,0,0,1.0,32,1
3205,3205,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5088499,0,0,189000.0,-20701,-1746,0,0,0,1.0,32,1
3206,3206,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,5050661,0,0,191250.0,-20304,-8171,0,1,0,2.0,49,1
3207,3207,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5100440,0,0,193500.0,-22010,365243,0,0,0,1.0,48,0
3208,3208,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5069172,0,0,193500.0,-17826,-201,0,1,0,1.0,5,1
3209,3209,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,5053701,0,0,193500.0,-17880,-9858,0,0,0,2.0,106,1
3210,3210,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5053698,0,1,193500.0,-17880,-9858,0,0,0,2.0,106,1
3211,3211,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5053702,0,1,193500.0,-17880,-9858,0,0,0,2.0,106,1
3212,3212,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5053703,0,1,193500.0,-17880,-9858,0,0,0,2.0,106,1
3213,3213,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5009297,0,0,193500.0,-16099,-1866,0,1,0,1.0,79,1
3214,3214,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,5009299,0,0,193500.0,-16099,-1866,0,1,0,1.0,79,1
